grievance,lag,protest,correlation,p_value,significant
narrative_gov,11,2019-10-18,0.0,1.0000000000000009,0
narrative_gov,12,2019-10-18,0.0,1.0,0
narrative_gov,13,2019-10-18,0.0,1.000000000000001,0
narrative_gov,14,2019-10-18,0.0,1.0,0
narrative_gov,15,2019-10-18,-0.4281744192888377,0.18890868947357392,0
narrative_gov,16,2019-10-18,0.42857142857142855,0.2165472841126692,0
narrative_dem_reform,-9,2019-10-18,0.01168173283789996,0.9645079033884706,0
narrative_dem_reform,-8,2019-10-18,-0.1944611170656493,0.4393894487762031,0
narrative_dem_reform,-7,2019-10-18,-3.469446951953614e-18,0.9999999999999993,0
narrative_dem_reform,-6,2019-10-18,0.009534192529917124,0.9681780939860821,0
narrative_dem_reform,-5,2019-10-18,-5.204170427930421e-18,0.999999999999999,0
narrative_dem_reform,-4,2019-10-18,-0.37374127372092547,0.0866382024876385,0
narrative_dem_reform,-3,2019-10-18,0.3733549777275501,0.07929566559721207,0
narrative_dem_reform,-2,2019-10-18,-0.18650096164806274,0.3828910093248553,0
narrative_dem_reform,-1,2019-10-18,-1.734723475976807e-18,0.9999999999999984,0
narrative_dem_reform,0,2019-10-18,-0.37237973450050504,0.06101225467296351,0
narrative_dem_reform,1,2019-10-18,0.5590169943749473,0.0036735625762299834,1
narrative_dem_reform,2,2019-10-18,0.18191625870123898,0.39490257322511535,0
narrative_dem_reform,3,2019-10-18,-0.008261359951610158,0.9701572270772826,0
narrative_dem_reform,4,2019-10-18,-0.008646107609554319,0.9695384583382541,0
narrative_dem_reform,5,2019-10-18,-0.1995059687802532,0.38592385298846843,0
narrative_dem_reform,6,2019-10-18,0.17600758127874966,0.45792284664345895,0
narrative_dem_reform,7,2019-10-18,-0.23629373500277862,0.33008520742209657,0
narrative_dem_reform,8,2019-10-18,0.20566979869162424,0.41293051935019676,0
narrative_dem_reform,9,2019-10-18,-0.02727723627949905,0.9172337427555041,0
narrative_dem_reform,10,2019-10-18,-0.3333333333333334,0.207078490368639,0
narrative_dem_reform,11,2019-10-18,0.36689969285267165,0.17855935343370982,0
narrative_dem_reform,12,2019-10-18,0.0,1.0,0
narrative_dem_reform,13,2019-10-18,0.0,1.000000000000001,0
narrative_dem_reform,14,2019-10-18,0.0,1.0,0
narrative_dem_reform,15,2019-10-18,-0.04303314829119354,0.9000259771768939,0
narrative_dem_reform,16,2019-10-18,0.0,1.0,0
narrative_global,-9,2019-10-18,0.0,0.9999999999999999,0
narrative_global,-8,2019-10-18,0.0,1.0000000000000002,0
narrative_global,-7,2019-10-18,0.0,0.9999999999999993,0
narrative_global,-6,2019-10-18,-0.4188539082916956,0.06604267199902723,0
narrative_global,-5,2019-10-18,0.4183300132670379,0.05912657492339701,0
narrative_global,-4,2019-10-18,0.0,1.0,0
narrative_global,-3,2019-10-18,-0.4174235549683611,0.047502566158174955,1
narrative_global,-2,2019-10-18,0.4033832447890176,0.050625417920180965,0
narrative_global,-1,2019-10-18,0.0,0.9999999999999984,0
narrative_global,0,2019-10-18,0.0,1.0,0
narrative_global,1,2019-10-18,0.0,0.9999999999999984,0
narrative_global,2,2019-10-18,0.0,1.0,0
narrative_global,3,2019-10-18,0.0,1.0,0
narrative_global,4,2019-10-18,-0.01764187080083214,0.9378890916622438,0
narrative_global,5,2019-10-18,0.0,0.999999999999999,0
narrative_global,6,2019-10-18,-0.41885390829169566,0.06604267199902723,0
narrative_global,7,2019-10-18,0.4375949744936836,0.06097191055540692,0
narrative_global,8,2019-10-18,0.0,1.0000000000000002,0
narrative_global,9,2019-10-18,0.0,0.9999999999999999,0
narrative_global,10,2019-10-18,0.0,1.0,0
narrative_global,11,2019-10-18,0.0,1.0000000000000009,0
narrative_global,12,2019-10-18,0.0,1.0,0
narrative_global,13,2019-10-18,0.0,1.000000000000001,0
narrative_global,14,2019-10-18,-0.5222329678670936,0.0815533987016056,0
