date_publish,narrative_protest,narrative_corruption,narrative_economic
2019-02-26,29.0,12.857142857142858,54.285714285714285
2019-02-27,30.0,13.857142857142858,60.57142857142857
2019-02-28,26.428571428571427,11.428571428571429,53.142857142857146
2019-03-01,22.571428571428573,10.714285714285714,48.0
2019-03-02,21.0,10.428571428571429,46.42857142857143
2019-03-03,21.714285714285715,9.428571428571429,46.57142857142857
2019-03-04,23.571428571428573,10.0,48.714285714285715
2019-03-05,22.285714285714285,10.571428571428571,50.57142857142857
2019-03-06,22.571428571428573,10.571428571428571,46.0
2019-03-07,25.571428571428573,13.285714285714286,53.857142857142854
2019-03-08,27.0,13.285714285714286,58.142857142857146
2019-03-09,28.285714285714285,12.285714285714286,57.714285714285715
2019-03-10,29.142857142857142,11.857142857142858,57.714285714285715
2019-03-11,28.428571428571427,12.714285714285714,55.285714285714285
2019-03-12,28.285714285714285,13.0,50.285714285714285
2019-03-13,27.285714285714285,15.285714285714286,54.714285714285715
2019-03-14,27.0,16.857142857142858,54.57142857142857
2019-03-15,28.285714285714285,18.428571428571427,53.714285714285715
2019-03-16,28.285714285714285,20.571428571428573,54.142857142857146
2019-03-17,26.857142857142858,21.285714285714285,53.57142857142857
2019-03-18,26.571428571428573,21.857142857142858,52.142857142857146
2019-03-19,25.571428571428573,21.428571428571427,53.714285714285715
2019-03-20,27.0,21.142857142857142,49.142857142857146
2019-03-21,28.571428571428573,19.714285714285715,50.714285714285715
2019-03-22,29.285714285714285,20.142857142857142,53.57142857142857
2019-03-23,29.142857142857142,18.857142857142858,54.857142857142854
2019-03-24,30.142857142857142,18.571428571428573,55.57142857142857
2019-03-25,29.571428571428573,18.0,56.0
2019-03-26,32.0,20.142857142857142,55.142857142857146
2019-03-27,31.428571428571427,19.857142857142858,56.42857142857143
2019-03-28,30.714285714285715,20.0,57.714285714285715
2019-03-29,30.714285714285715,19.714285714285715,57.142857142857146
2019-03-30,31.857142857142858,19.428571428571427,56.857142857142854
2019-03-31,29.714285714285715,18.285714285714285,53.57142857142857
2019-04-01,29.571428571428573,17.285714285714285,52.714285714285715
2019-04-02,30.428571428571427,15.714285714285714,54.57142857142857
2019-04-03,32.285714285714285,14.428571428571429,52.857142857142854
2019-04-04,31.857142857142858,13.285714285714286,47.42857142857143
